codigo,nome,enderezo,concello,provincia,cpostal,telf,latitude,longitude,titularidade,concertado,dependente
32013958,CEIP Xosé Manuel Folla Respino,Vilamartín De Valdeorras (San Xurxo),Vilamartín de Valdeorras,Ourense,32340,988300090,42.410866,-7.05053,Pública,Non,Si
27001609,CEIP Ramón Falcón,Avenida Alcalde Emilio Sinde Nieto s/n,Castro de Rei,Lugo,27250,982314003,43.205887,-7.3952084,Pública,Non,Si
15021688,EEI de Vilar,San Pedro De Nós (San Pedro),Oleiros,Coruña (A),15173,981664257,43.31714,-8.34284,Pública,Non,Si
32016650,CEMU Profesional Karl Nielsen,"Rúa do Progreso, 139 - baixo",Ourense,Ourense,32003,988216484,42.342205,-7.8680053,Privada,Non,Non
15005269,IES Urbano Lugrís,Avenida de Arteixo,Coruña (A),Coruña (A),15007,981235945,43.350506,-8.418542,Pública,Non,Si
36019268,IES Gonzalo Torrente Ballester,Rúa Herminia Fariña Cobián s/n,Pontevedra,Pontevedra,36003,986863612,42.421806,-8.641241,Pública,Non,Si
32015232,IES Lagoa de Antela,Avenida de Ourense 184,Xinzo de Limia,Ourense,32630,988462454,42.07598,-7.733061,Pública,Non,Si
32003643,CPI Virxe dos Remedios,O Toural,Castro Caldelas,Ourense,32760,988203089,42.371235,-7.414661,Pública,Non,Si
32020690,CE.ART Felicidad Duce,Rúa Paciños 2,Allariz,Ourense,32660,988436180,42.196785,-7.7510314,Privada,Non,Non
32000356,CEIP Plurilingüe Ramón Otero Pedrayo,Souto,Amoeiro,Ourense,32170,988281020,42.41521,-7.946763,Pública,Non,Si
15026169,CRA de Teo,Lugar SOLLÁNS 77,Teo,Coruña (A),15886,981807168,42.82551,-8.573377,Pública,Non,Si
32004829,CEIP Rosalía de Castro,Rúa Rosalia de Castro,Xinzo de Limia,Ourense,32630,988460480,42.05971,-7.7210283,Pública,Non,Si
15012225,CEIP Emilio Navasqüés,Roo (San Xoán),Outes,Coruña (A),15287,981765367,42.821682,-8.925221,Pública,Non,Si
27013673,CEIP de Casas,Rúa Orquidea 63,Lugo,Lugo,27004,982212700,43.013943,-7.5741677,Pública,Non,Si
36002335,IES Manuel García Barros,Rúa da Cultura s/n,Estrada (A),Pontevedra,36681,986590104,42.692513,-8.503903,Pública,Non,Si
36024501,EMUSPR de Mos,Rúa OUTEIRO s/n,Mos,Pontevedra,36417,986338325,42.203663,-8.619482,Privada,Non,Non
15019438,EEI do Seixo,"Avenida Bello Piñeiro, s/n (O Seixo)",Mugardos,Coruña (A),15626,981460977,43.45541,-8.2140045,Pública,Non,Si
27004428,CEIP de Foz nº 1,Rúa Salvador de Madariaga s/n,Foz,Lugo,27780,982140205,43.569035,-7.2562175,Pública,Non,Si
32015050,CIFP A Farixa,"Rúa Finca Farixa, s/n (Mariñamansa)",Ourense,Ourense,32005,988236552,42.323288,-7.868314,Pública,Non,Si
15027745,CEE A Barcia,A Barcia s/n,Santiago de Compostela,Coruña (A),15896,981537401,42.876465,-8.587956,Pública,Non,Si
15025530,IES da Pobra do Caramiñal,Xobre (Maño),Pobra do Caramiñal (A),Coruña (A),15940,981833900,42.59587,-8.928558,Pública,Non,Si
36005658,EEI de Taboexa,As Barreiras,Neves (As),Pontevedra,36448,630869185,42.13573,-8.4365,Pública,Non,Si
15020477,CPR Los Sauces,Roma  -  Zapateira 1,Coruña (A),Coruña (A),15310,981286799,43.3238,-8.40689,Privada,Non,Non
15004541,CPR San Andrés,"Rúa San Andres, 51 - 1º",Coruña (A),Coruña (A),15003,981203818,43.371517,-8.399898,Privada,Non,Non
15027666,ESMU Municipal de Cee,"Rúa da Escola, s/n (Escabanas)",Cee,Coruña (A),15270,981745100,42.9543,-9.188625,Pública,Non,Non
36015159,IES Chan do Monte,Rúa Chan do Monte 23,Marín,Pontevedra,36911,986883305,42.389416,-8.709744,Pública,Non,Si
36002220,CEIP Cabada Vázquez,Codeseda (San Xurxo),Estrada (A),Pontevedra,36684,986584015,42.61778,-8.444961,Pública,Non,Si
15032741,ESMU Escola de Música Municipal de Abegondo,Rúa San Marcos s/n,Abegondo,Coruña (A),15318,,43.2421,-8.277537,Pública,Non,Non
36024197,IES de Cotobade,O RÍO TENORIO s/n,Cotobade,Pontevedra,36120,986764061,42.462498,-8.56372,Pública,Non,Si
32001725,IES Lauro Olmo,Rúa Calabagueiros s/n,Barco de Valdeorras (O),Ourense,32300,988320175,42.416187,-6.9951153,Pública,Non,Si
36016644,CEIP de Laredo,Rúa do Peirao 3,Redondela,Pontevedra,36320,986451049,42.267616,-8.674316,Pública,Non,Si
36019669,IES Armando Cotarelo Valledor,"Rúa Armando Cotarelo Valledor, 4-6",Vilagarcía de Arousa,Pontevedra,36611,986512311,42.589703,-8.784058,Pública,Non,Si
15032303,CMUS Profesional da Coruña,Praza DO CONSERVATORIO s/n,Coruña (A),Coruña (A),15011,981276800,43.370594,-8.422008,Pública,Non,Si
32000058,CEIP Padre Feijoo,Estrada de Xunqueira,Allariz,Ourense,32660,988440825,42.190323,-7.7943907,Pública,Non,Si
15013591,CEIP Plurilingüe Santa María,Praza de America s/n,Pontes de García Rodríguez (As),Coruña (A),15320,981450721,43.449207,-7.8530545,Pública,Non,Si
15005361,CEIP Rosalía de Castro,Rúa Rio Avia s/n,Coruña (A),Coruña (A),15007,981241604,43.35846,-8.413183,Pública,Non,Si
15023466,IES Lamas de Abade,Rúa Raiola 8,Santiago de Compostela,Coruña (A),15702,981592461,42.862736,-8.536475,Pública,Non,Si
36019438,CEIP A Guía,Rúa Isamil 222-A,Moaña,Pontevedra,36955,986314173,42.278885,-8.711697,Pública,Non,Si
15005221,IES Plurilingüe Eusebio da Guarda,Praza de Pontevedra 20,Coruña (A),Coruña (A),15003,981223479,43.368145,-8.4079075,Pública,Non,Si
36016051,CEIP Seis do Nadal,Rúa Mondariz 2,Vigo,Pontevedra,36209,986291213,42.216217,-8.74687,Pública,Non,Si
15027162,CMUS Profesional de Melide,Rúa Galicia s/n,Melide,Coruña (A),15800,981507929,42.916096,-8.014419,Pública,Non,Non
15027010,CDAN Profesional da Coruña,"Rúa Franxa, 14 - Pazo de Martelo",Coruña (A),Coruña (A),15001,981080181,43.370968,-8.397063,Pública,Non,Non
36013618,CEIP de Figueiroa,"Avenida de Santiago, 101 (Figueroa)",Estrada (A),Pontevedra,36680,986570056,42.695446,-8.498662,Pública,Non,Si
15000363,CEIP Ponte dos Brozos,"Avenida Arsenio Iglesias, 34 (Sabon)",Arteixo,Coruña (A),15142,981600249,43.30694,-8.510333,Pública,Non,Si
36019967,EMUSPR Banda de Lalín,Rúa Polideportivo 10,Lalín,Pontevedra,36500,986783570,42.664562,-8.104542,Privada,Non,Non
36015871,CEIP de Meaño-As Covas,Rúa Herminia Fariña s/n,Meaño,Pontevedra,36968,986747262,42.442665,-8.780158,Pública,Non,Si
15023910,CEIP Martagona,Rúa Martagona s/n,Melide,Coruña (A),15800,981505929,42.91674,-8.006281,Pública,Non,Si
36020222,EMUSPR Asociación Amigos da Música,Rúa DR. ZUNZUNEGUI 39,Salceda de Caselas,Pontevedra,36470,652851818,42.10368,-8.557119,Privada,Non,Non
15021810,CEIP Santa Eulalia de Dumbría,Dumbría (Santa Baia),Dumbría,Coruña (A),15151,981744000,43.00892,-9.116569,Pública,Non,Si
15014556,CIFP Coroso,Avenida DA CORUÑA 174C,Ribeira,Coruña (A),15960,981870361,42.569416,-8.981806,Pública,Non,Si
15032315,ESMU Municipal de Santiago de Compostela,Rúa Proxecto Vagalume 2,Santiago de Compostela,Coruña (A),15704,,42.885365,-8.535808,Pública,Non,Non
36016991,CEP Plurilingüe de Riomaior,Riomaior 17,Vilaboa,Pontevedra,36142,986672434,42.320877,-8.655371,Pública,Non,Si
32020781,CEIP Plurilingüe O Ruxidoiro,Lugar Lamas-O Ruxidoiro,Barbadás,Ourense,32920,988392838,42.311253,-7.8862524,Pública,Non,Si
32005721,CEIP Víctor Manuel Vázquez Portomeñe,Rúa Vazquez Portomeñe,Xunqueira de Espadanedo,Ourense,32730,988291052,42.316948,-7.628235,Pública,Non,Si
36019153,EEI Rúa Hernán Cortés,Rúa Hernan Cortes 15,Vigo,Pontevedra,36203,986432331,42.233295,-8.718391,Pública,Non,Si
15015652,CEIP Apóstolo Santiago,Rúa Proxecto Vagalume 2,Santiago de Compostela,Coruña (A),15704,981543172,42.885174,-8.535878,Pública,Non,Si
15026807,IES Félix Muriel,Rúa MARÍA ANA MOGAS 1,Rianxo,Coruña (A),15920,981843700,42.65336,-8.808031,Pública,Non,Si
15032492,CRA de Dodro,Estrada De Imo 28,Dodro,Coruña (A),15982,981802421,42.713543,-8.722651,Pública,Non,Si
36004149,CEIP Xoaquín Loriga,Lugar Prado s/n,Lalín,Pontevedra,36512,986794016,42.68073,-8.180114,Pública,Non,Si
15027605,ESMU Municipal de Carnota,San Mamede De Carnota (San Mamede),Carnota,Coruña (A),15293,981857032,42.89351,-9.135889,Pública,Non,Non
15022310,CEIP A Gándara,"Rúa Colmeote, s/n (Gandara)",Narón,Coruña (A),15570,981386877,43.493202,-8.196048,Pública,Non,Si
36019621,ESCO de Conservación e Restauración de Bens Culturais,Rúa Xeral Martitegui s/n,Pontevedra,Pontevedra,36002,986861251,42.43211,-8.6491,Pública,Non,Si
36019724,CPR Cemar,Estrada Ponteareas - Mondariz,Mondariz-Balneario,Pontevedra,36890,986662430,42.224102,-8.478635,Privada,Non,Non
15006699,CEIP Recimil,Vivendas Protexidas s/n,Ferrol,Coruña (A),15403,981312846,43.48733,-8.225192,Pública,Non,Si
32015529,CEE O Pino,"Estrada de Vigo, 121 (Casar do Mato)",Ourense,Ourense,32001,988213220,42.35535,-7.891295,Pública,Non,Si
36019220,IES Auga da Laxe,Campo da Feira,Gondomar,Pontevedra,36380,986360501,42.113804,-8.7642355,Pública,Non,Si
32006358,CEIP do Xurés,Rúa Paraño 31,Lobios,Ourense,32870,988448007,41.901493,-8.080761,Pública,Non,Si
15003248,CEIP Eugenio López,"Rúa DA ESCOLA, S/N (ESCABANAS) 11",Cee,Coruña (A),15270,981745984,42.958527,-9.191995,Pública,Non,Si
15007400,CPI de Ponte Carreira,"Rúa do ensino, s/n - Ponte Carreira",Frades,Coruña (A),15686,981692094,43.020245,-8.255402,Pública,Non,Si
32011135,CEIP Rogelio Garcia Yáñez,Lugar O Picouto s/n,Ramirás,Ourense,32810,988491565,42.189453,-8.027369,Pública,Non,Si
36016954,CEIP Mestre Ramiro Sabell Mosquera,Rúa Barrio Barral s/n,Ponteareas,Pontevedra,36860,986661084,42.174168,-8.493444,Pública,Non,Si
32016789,CEIP Filomena Dato,Rúa Rúa do Ensino 4,Barbadás,Ourense,32890,988244869,42.318146,-7.8802695,Pública,Non,Si
27006966,IES Plurilingüe San Rosendo,Avenida As San Lucas 33,Mondoñedo,Lugo,27740,982521034,43.428066,-7.368296,Pública,Non,Si
15024771,CEP Plurilingüe de Carreira,Rúa Pé do Corniño s/n,Ribeira,Coruña (A),15967,981840265,42.5449,-9.012083,Pública,Non,Si
15018938,EEI de Carantoña,Praza de Carantoña 17,Vimianzo,Coruña (A),15129,638414189,43.137604,-9.093632,Pública,Non,Si
15032426,CEIP Graxal,Rúa FRANCISCO RODRÍGUEZ 6,Cambre,Coruña (A),15679,981663809,43.31974,-8.355354,Pública,Non,Si
36013539,EEI San Lourenzo de Moraña,A Espedregueira,Moraña,Pontevedra,36668,986552123,42.5679,-8.576578,Pública,Non,Si
15032546,CADFS Liceo la Paz da Coruña,Rúa Sebastián Martínez Risco 12,Coruña (A),Coruña (A),,981286299,43.341766,-8.401858,Privada,Non,Non
36019414,IES A Basella,Rúa A Basella s/n,Vilanova de Arousa,Pontevedra,36620,986554847,42.56449,-8.830143,Pública,Non,Si
15032871,CPR Suso Añón,Rúa Sánchez Calviño 48 Baixo,Ferrol,Coruña (A),15404,,0.0,0.0,Privada,Non,Non
15025751,EPAPU Sta. María de Caranza,Rúa Luis de Requesens s/n,Ferrol,Coruña (A),15406,981333017,43.485493,-8.209174,Pública,Non,Si
36013758,IES Laxeiro,Avenida Buenos Aires 71,Lalín,Pontevedra,36500,986787051,42.65719,-8.112083,Pública,Non,Si
32001312,CEIP de Baños de Molgas,Estrada de Salgueiros s/n,Baños de Molgas,Ourense,32701,988430268,42.24592,-7.6721077,Pública,Non,Si
27006553,IES Xoán Montes,Rúa Montevideo,Lugo,Lugo,27001,982241984,43.012047,-7.5619087,Pública,Non,Si
15008398,CEIP Francisco López Estrada,O Porto do Barqueiro,Mañón,Coruña (A),15337,981414127,43.741764,-7.704881,Pública,Non,Si
27007958,CPI Luís Díaz Moreno,Estrada de Aranza s/n,Baralla,Lugo,27680,982363397,42.892044,-7.2563624,Pública,Non,Si
36004745,IES Plurilingüe A Paralaia,Rúa O Redondo s/n,Moaña,Pontevedra,36950,986312217,42.294094,-8.735343,Pública,Non,Si
15016221,EEI do Rial,O Rial,Santiago de Compostela,Coruña (A),15896,981524165,42.866367,-8.589599,Pública,Non,Si
32009360,CPI José García García,Mende 1,Ourense,Ourense,32004,988232529,42.347206,-7.839303,Pública,Non,Si
32014801,IES Cidade de Antioquía,Avenida de Ourense 186,Xinzo de Limia,Ourense,32630,988460519,42.076725,-7.7336025,Pública,Non,Si
36003480,CEIP de Agolada,Avenida do IRYDA (Agolada) 20,Agolada,Pontevedra,36520,986788057,42.761765,-8.022476,Pública,Non,Si
15021536,CEIP Víctor López Seoane,"Vía Artabra, s/n (Monte Alto)",Coruña (A),Coruña (A),15002,981903823,43.38046,-8.403779,Pública,Non,Si
27016303,IES Pedregal de Irimia,Rúa Federico González López s/n,Meira,Lugo,27240,982330292,43.215107,-7.295834,Pública,Non,Si
36024677,ESMU Municipal de Moraña,Rúa O Buelo 4,Moraña,Pontevedra,36660,-,42.588287,-8.5918665,Pública,Non,Non
32003001,IES Nº 1,Rúa Alberto Vilanova s/n,Carballiño (O),Ourense,32500,988271000,42.425232,-8.069909,Pública,Non,Si
32005691,CEIP Padre Crespo,Xunqueira De Ambía (Santa María A Real),Xunqueira de Ambía,Ourense,32670,988436063,42.202892,-7.731553,Pública,Non,Si
15032662,IES O Mosteirón,Rúa Esperela,Sada,Coruña (A),15168,981620125,43.3496,-8.292017,Pública,Non,Si
15020714,EEI de Larín de Arriba,Lugar Rexedoiros-Larín,Arteixo,Coruña (A),15144,981606212,43.262825,-8.540749,Pública,Non,Si
36013023,CEIP de San Roque,Rúa SAN ROQUE DE CORON 112,Vilanova de Arousa,Pontevedra,36629,986554159,42.57094,-8.804501,Pública,Non,Si
15004204,IES Calvo Sotelo,Rúa Archer M. Huntington 24,Coruña (A),Coruña (A),15011,981252600,43.372448,-8.421697,Pública,Non,Non
27013855,CPR Radio ECCA,Garaballa de Arriba s/n,Lugo,Lugo,27003,982210602,43.029934,-7.563572,Privada,Non,Non
36010711,CEP Dr. Fleming,Rúa Ourense 15,Vigo,Pontevedra,36211,986415447,42.22615,-8.728009,Pública,Non,Si
27014100,EEI San Roque,Rúa Benito Galceran s/n,Viveiro,Lugo,27850,982561700,43.664627,-7.593339,Pública,Non,Si
27016170,CEIP Plurilingüe Santa Rita,Lugar Trabe s/n,Viveiro,Lugo,27867,982598902,43.63215,-7.6141853,Pública,Non,Si
32015037,IES Manuel Chamoso Lamas,Ant.Estrada Pontevedra - Mesego,Carballiño (O),Ourense,32516,988271122,42.42099,-8.092214,Pública,Non,Si
15000107,CEIP A Maía,"Rúa Peregrina, s/n (Bertamirans)",Ames,Coruña (A),15220,981883152,42.86752,-8.657312,Pública,Non,Si
36001550,CEIP Plurilingüe de Carballedo,Cuqueira s/n,Cotobade,Pontevedra,36856,986760901,42.47472,-8.476296,Pública,Non,Si
36003170,CEIP de Soutelo de Montes,Soutelo de Montes,Forcarei,Pontevedra,36560,986756198,42.584602,-8.355042,Pública,Non,Si
32015268,CEIP Plurilingüe Otero Novas,Baixada o Balneario s/n,Cortegada,Ourense,32200,988483117,42.20614,-8.172385,Pública,Non,Si
15002670,CEIP Canosa-Rus,Braña s/n,Coristanco,Coruña (A),15147,981700081,43.162193,-8.691471,Pública,Non,Si
36016590,CEIP de Abelendo,Rúa Abelendo,Moaña,Pontevedra,36954,986312233,42.283707,-8.743688,Pública,Non,Si
32015098,CEIP do Bolo,Rúa Cesar Conti s/n,Bolo (O),Ourense,32373,988323047,42.306866,-7.1000433,Pública,Non,Si
32016561,CMUS Elemental de Celanova,Praza Maior 1,Celanova,Ourense,32800,988431481,42.15198,-7.9579587,Pública,Non,Non
27016352,IES do Camiño,Praza Ulloa s/n,Palas de Rei,Lugo,27200,982380170,42.86912,-7.8673644,Pública,Non,Si
36016929,CEIP da Cruz-Budiño,San Salvador De Budiño (San Salvador),Porriño (O),Pontevedra,36475,986346317,42.116596,-8.59673,Pública,Non,Si
36019888,ESMU Municipal de Caldas de Reis,Rúa Herreria 1,Caldas de Reis,Pontevedra,36650,986540002,42.602634,-8.642437,Pública,Non,Non
36006729,IES Valle-Inclán,Avenida Montero Rios s/n,Pontevedra,Pontevedra,36001,986866448,42.430996,-8.647388,Pública,Non,Si
36018471,CEIP de Rebordáns,Curuxeiras,Tui,Pontevedra,36712,986602253,42.07361,-8.651749,Pública,Non,Si
27016674,CEP Luís Tobío,Avenida Martin Ledesma s/n,Viveiro,Lugo,27850,982561120,43.66426,-7.6001573,Pública,Non,Si
15027861,IES Pedra da Aguia,Rúa Curros s/n,Camariñas,Coruña (A),15121,981705003,43.14338,-9.110176,Pública,Non,Si
36008751,CEIP Plurilingüe Infante Felipe de Borbón,"Rúa da Escola, s/n",Salvaterra de Miño,Pontevedra,36450,986658011,42.08458,-8.504474,Pública,Non,Si
36019891,ESMU Municipal  Bernardo del Rio Parada,Rúa Rosalia de Castro 24,Vilagarcía de Arousa,Pontevedra,36600,986510770,42.599655,-8.765153,Pública,Non,Non
36004691,CEIP de Coirón-Dena,Rúa dos Colexios,Meaño,Pontevedra,36967,986743247,42.455917,-8.812194,Pública,Non,Si
15014295,EEI Capela-Carreira,Carreira (San Paio),Ribeira,Coruña (A),15967,675104549,42.540417,-9.012764,Pública,Non,Si
36013096,CEIP de San Bartolomé,Rúa r/ Gombra 9,Vilanova de Arousa,Pontevedra,36628,986543990,42.537903,-8.763539,Pública,Non,Si
36000843,EMUSPR Agrupación Musical do Rosal,Rúa Couso s/n - Auditorio do Concello,Rosal (O),Pontevedra,36770,986626130,41.935146,-8.83549,Privada,Non,Non
27020896,ESMU Municipal de Rábade,Rúa Alcalde José Penas s/n,Rábade,Lugo,,,43.12072,-7.622355,Pública,Non,Non
27020628,EOI de Viveiro,"Rúa  Lavandeira, s/n - 1º",Viveiro,Lugo,27863,982551745,43.676285,-7.5899863,Pública,Non,Si
15023740,CEIP A Solaina,Rúa CARDENAL CISNEROS s/n,Narón,Coruña (A),15570,981383600,43.500656,-8.202034,Pública,Non,Si
15014775,EEI de Sorribas,Sorribas (San Tomé),Rois,Coruña (A),15911,636158869,42.789658,-8.675253,Pública,Non,Si
36019281,CPR Sek-Atlántico,"Illa de Arousa, 4 - Boa Vista",Poio,Pontevedra,36005,986872277,42.439846,-8.656901,Privada,Non,Non
36024847,CAD Cenafe,"Rúa As Lagoas, Marcosende",Vigo,Pontevedra,36130,,0.0,0.0,Privada,Non,Non
15001847,CEIP Plurilingüe de Pedrouzos,Pedrouzos s/n,Brión,Coruña (A),15865,981887080,42.862,-8.677074,Pública,Non,Si
36020076,EDANPR Esperanza Arrondo,Rúa Romil 78,Vigo,Pontevedra,36211,986470039,42.232822,-8.7239065,Privada,Non,Non
15032650,EPAPU de Teixeiro,Estrada de Paradela s/n,Curtis,Coruña (A),15310,981779546,43.157578,-7.987983,Pública,Non,Si
36017201,CEE Príncipe Felipe,Lugar CIDADE INFANTIL PRINCIPE FELIPE (MONTECELO) 16,Pontevedra,Pontevedra,36161,986804135,42.426353,-8.617358,Pública,Non,Non
15013199,CEP Salustiano Rey Eiras,Rúa BANDASECA s/n,Pobra do Caramiñal (A),Coruña (A),15940,981830475,42.597767,-8.940317,Pública,Non,Si
36018501,IES Monte Carrasco,Rúa Monte Carrasco 2,Cangas,Pontevedra,36940,986304047,42.27567,-8.793926,Pública,Non,Si
36024513,ESMU Municipal Lied em.,"Rúa MIRAFLORES , PAZO EMILIA PARDO BAZAN 26 A",Sanxenxo,Pontevedra,36960,986727936,42.403732,-8.799008,Pública,Non,Non
15000338,CPI Conde de Fenosa,Avenida Celso Emilio Ferreiro 4,Ares,Coruña (A),15624,981468189,43.429363,-8.246173,Pública,Non,Si
15032212,CRA Os Remuíños,Rúa Cotaredo 9,Cabana de Bergantiños,Coruña (A),15149,981748773,43.171284,-8.911994,Pública,Non,Si
15012626,EEI de Pontecesures,"Rúa Calzada, s/n (Pontecesures)",Padrón,Coruña (A),15900,627731354,42.727776,-8.6572,Pública,Non,Si
15017041,CEIP A Igrexa-Calo,Lugar FIXÓ 14,Teo,Coruña (A),15895,981548166,42.82712,-8.5949545,Pública,Non,Si
36018941,EOI de Vigo,Avenida Emilio Martinez Garrido 17,Vigo,Pontevedra,36205,986260261,42.22852,-8.699575,Pública,Non,Si
36015068,CEIP Balaídos,Rúa Pablo Iglesias 1,Vigo,Pontevedra,36210,986202719,42.21107,-8.743864,Pública,Non,Si
36018975,CEIP A Rúa,A Rúa- Coiro,Cangas,Pontevedra,36940,986303918,42.2675,-8.764638,Pública,Non,Si
15026698,IES Espiñeira,Espiñeira,Boiro,Coruña (A),15930,981847677,42.656757,-8.882314,Pública,Non,Si
36013771,IES Fermín Bouza Brey,Rúa Fontecarmoa 92,Vilagarcía de Arousa,Pontevedra,36600,986503800,42.583626,-8.772015,Pública,Non,Si
36014881,CEIP Plurilingüe Alexandre Bóveda,Rúa ALEXANDRE BÓVEDA 12,Redondela,Pontevedra,36320,986450600,42.270866,-8.664884,Pública,Non,Si
36024203,IES Faro das Lúas,Rúa CUXHAVEN 7,Vilanova de Arousa,Pontevedra,36620,986555711,42.564873,-8.825519,Pública,Non,Si
15012262,CEIP Plurilingüe da Serra de Outes,"Praza de Galicia, s/n(A Serra de O.)",Outes,Coruña (A),15230,981850021,42.840668,-8.906136,Pública,Non,Si
36000031,CEIP Antonio Carpintero,"Rúa Miguel Davila, s/n (Consistorio)",Arbo,Pontevedra,36430,986665090,42.113,-8.3135605,Pública,Non,Si
15021524,CEIP A Cristina,Rúa Eduardo Blanco Amor s/n,Carballo,Coruña (A),15100,981702356,43.217636,-8.685712,Pública,Non,Si
15021160,EEI de Traba,Campo dos Bois (Melgueiras) s/n,Laxe,Coruña (A),15119,981735553,43.178463,-9.039077,Pública,Non,Si
15016449,CPR Juniors,Silvouta - Roxos,Santiago de Compostela,Coruña (A),15896,981537306,42.87094,-8.601979,Privada,Non,Non
32016546,CMUS Profesional de Ribadavia,Rúa Redondela s/n,Ribadavia,Ourense,32400,988471900,42.285572,-8.145397,Pública,Non,Non
27002249,CPI de Castroverde,Rúa dos Nenos s/n,Castroverde,Lugo,27120,982312076,43.03091,-7.3233757,Pública,Non,Si
36019921,CPR Los Sauces,SAN PEDRO DE CELA,Mos,Pontevedra,36419,986468384,42.169765,-8.674992,Privada,Non,Non
32016029,CEIP Ben-Cho-Shey,Lugar A Chaira s/n,Pereiro de Aguiar (O),Ourense,32710,988259454,42.338966,-7.786506,Pública,Non,Si
15032731,CADF FEDERACIÓN GALEGA DE FÚTBOL,Rúa MENÉNDEZ Y PELAYO 18 2,Coruña (A),Coruña (A),15005,981120619,43.363136,-8.407623,Privada,Non,Non
15024215,EEI de Fontelo,Santa María De Ois (Santa María),Coirós,Coruña (A),15316,639709895,43.247227,-8.163167,Pública,Non,Si
15010575,CEIP O Coto,Rúa Rosalia Castro,Negreira,Coruña (A),15830,981885336,42.91156,-8.734538,Pública,Non,Si
36000685,CEIP Pedro Antonio Cerviño,A Lagoa,Campo Lameiro,Pontevedra,36110,986752035,42.54235,-8.543337,Pública,Non,Si
27011287,CEIP Plurilingüe de Riotorto,As Rodrigas,Riotorto,Lugo,27744,982346089,43.340855,-7.264028,Pública,Non,Si
36018550,CEMU Profesional Mayeusis,Rúa Areal 118,Vigo,Pontevedra,36201,986226378,42.238796,-8.711525,Privada,Non,Non
36024631,CADFS Constantino Castro Ruso,Travesa 3ª travesía Salgueira nº 46,Vigo,Pontevedra,,981134238,42.223625,-8.715473,Privada,Non,Non
32013612,IES Xesús Taboada Chivite,Avenida de Portugal 116,Verín,Ourense,32600,988410041,41.93348,-7.439378,Pública,Non,Si
